"","iter","ll_total","objective","sigma","alpha","tau","converge","settings","gene_name","regime","model","param.count","dataset","ntips","AIC","AICc","delta_AIC","delta_AICc","AIC_weight","AICc_weight","truth","AICc_next_worse","AIC_next_worse"
"183",8,-268.052511747668,-197.386887665692,0.170163949685539,1e-10,0.136827383019499,"converged","OUM_1_BM1","OUM_1","BM1","BM1",3,"SCOUT_PPUPWTtS",256,542.105023495336,542.200261590574,74.5965342761206,74.3544229737683,6.3320655903151e-17,7.14688948012024e-17,"OUM",0.730479548723906,0.66635509416119
"184",7,-239.388520812867,-219.862351680566,0.642150230378394,0.948661445651426,0.150117864890697,"converged","OUM_10_OUM","OUM_10","OUM","OUM",6,"SCOUT_PPUPWTtS",256,490.777041625733,491.114391023324,0,0,1,1,"OUM",2.71168014959767,2.95379145194994
"185",6,-280.390214149361,-261.371976490438,0.829759696498814,0.853465815594233,0.152016473466065,"converged","OUM_10_OU1","OUM_10","OU1","OU1",4,"SCOUT_PPUPWTtS",256,568.780428298722,568.939790848523,78.0033866729887,77.8253998251991,1.15286856908601e-17,1.26017004511647e-17,"OUM",3.80660314369925,3.87072759826196
"186",8,-310.036117657824,-239.294643845099,0.236974903661613,1e-10,0.160675450357868,"converged","OUM_10_BM1","OUM_10","BM1","BM1",3,"SCOUT_PPUPWTtS",256,626.072235315649,626.167473410887,135.295193689916,135.053082387563,4.17851510281542e-30,4.7162386986681e-30,"OUM",0.585087841518657,0.34297653916633
"187",19,-4.05480473039654,13.3902131873685,0.0981589139745637,0.980288342239979,0.0870118198081328,"converged","OUM_11_OUM","OUM_11","OUM","OUM",6,"SCOUT_PPUPWTtS",256,20.1096094607931,20.4469588583834,0,0,1,1,"OUM",41.2290585134098,41.4070453611994
"188",6,-136.525245447302,-65.7007514087266,0.0591928554137042,1e-10,0.113577168508624,"converged","OUM_11_BM1","OUM_11","BM1","BM1",3,"SCOUT_PPUPWTtS",256,279.050490894604,279.145728989842,258.940881433811,258.698770131459,5.91155898189644e-57,6.67230404913307e-57,"OUM",1.68424438552256,1.62011993095985
"189",6,-161.999888033912,-160.061413677088,0.174421526933698,0.382718965535725,0.109015900922251,"converged","OUM_11_OU1","OUM_11","OU1","OU1",4,"SCOUT_PPUPWTtS",256,331.999776067825,332.159138617625,311.890166607031,311.712179759242,1.87893104130409e-68,2.05380966970769e-68,"OUM",8.95151679911623,9.01564125367895
"190",27,28.1484583695909,44.3583284567693,0.0882938658977525,1.03943490901561,0.0507705914862895,"converged","OUM_12_OUM","OUM_12","OUM","OUM",6,"SCOUT_PPUPWTtS",256,-44.2969167391818,-43.9595673415915,0,0,1,1,"OUM",54.1803066887151,54.1803066887151
"191",6,-68.8181066625549,1.95715457469785,0.0354707040087155,1e-10,0.0820493664981628,"converged","OUM_12_BM1","OUM_12","BM1","BM1",3,"SCOUT_PPUPWTtS",256,143.63621332511,143.731451420348,187.933130064292,187.691018761939,1.55181277622738e-41,1.7515120295724e-41,"OUM",12.6838952432244,12.6197707886618
"192",7,-91.8441695080077,-89.1760329566268,0.10339051252593,0.392789250718221,0.0779482336183719,"converged","OUM_12_OU1","OUM_12","OU1","OU1",4,"SCOUT_PPUPWTtS",256,191.688339016015,191.847701565816,235.985255755197,235.807268907408,5.70759051407664e-52,6.23881575792504e-52,"OUM",6.22466745531969,6.04668060753011
"193",8,-135.446547490371,-116.386536662402,0.288738379892118,0.90997933726812,0.0797811147655757,"converged","OUM_13_OUM","OUM_13","OUM","OUM",6,"SCOUT_PPUPWTtS",256,282.893094980742,283.230444378333,0,0,0.999999952164373,0.999999947712137,"OUM",5.29692599320623,5.47491284099578
